County,Year,MME,State,Population
Madison,2009,10437264216.12,North Carolina,.
Madison,2010,14109266494.695,North Carolina,.
Madison,2011,14149390377.825,North Carolina,.
Madison,2012,12841980081.412498,North Carolina,.
Madison,2013,10585737262.425,North Carolina,.
Madison,2014,7796504781.45,North Carolina,.
Martin,2006,12228815651.055998,North Carolina,.
Martin,2007,13625109085.0215,North Carolina,.
Martin,2008,16491011261.559189,North Carolina,.
Martin,2009,20581591141.0775,North Carolina,.
Martin,2010,30951635319.34,North Carolina,.
Martin,2011,42632503386.12957,North Carolina,.
Martin,2012,56803522507.21149,North Carolina,.
Martin,2013,66804610146.683205,North Carolina,.
Martin,2014,48916781929.0425,North Carolina,.
Mcdowell,2006,56014094529.141,North Carolina,.
Mcdowell,2007,74414104550.78423,North Carolina,.
Mcdowell,2008,93104158367.25069,North Carolina,.
Mcdowell,2009,96414508567.85,North Carolina,.
Mcdowell,2010,139374346181.97748,North Carolina,.
Mcdowell,2011,153694992950.92252,North Carolina,.
Mcdowell,2012,142922275021.4625,North Carolina,.
Mcdowell,2013,122060179638.0,North Carolina,.
Mcdowell,2014,120561196096.275,North Carolina,.
Mecklenburg,2006,5418201908146.054,North Carolina,.
Mecklenburg,2007,6997860255440.382,North Carolina,.
Mecklenburg,2008,8148824093536.411,North Carolina,.
Mecklenburg,2009,9675804836481.035,North Carolina,.
Mecklenburg,2010,11822035712846.3,North Carolina,.
Mecklenburg,2011,14665974865951.37,North Carolina,.
Mecklenburg,2012,16510064866850.506,North Carolina,.
Mecklenburg,2013,15900061975723.996,North Carolina,.
Mecklenburg,2014,14545973776560.914,North Carolina,.
Mitchell,2006,29469810506.526,North Carolina,.
Mitchell,2007,32936631773.99904,North Carolina,.
Mitchell,2008,43511080794.61219,North Carolina,.
Mitchell,2009,43553014852.1875,North Carolina,.
Mitchell,2010,43880230656.90022,North Carolina,.
Mitchell,2011,44194992728.69,North Carolina,.
Mitchell,2012,43297601872.47,North Carolina,.
Mitchell,2013,38012686114.521484,North Carolina,.
Mitchell,2014,35217894344.52,North Carolina,.
Montgomery,2006,27916243548.959,North Carolina,.
Montgomery,2007,29369656882.296,North Carolina,.
Montgomery,2008,29514864392.214104,North Carolina,.
Montgomery,2009,29415606940.8775,North Carolina,.
Montgomery,2010,35483371925.42354,North Carolina,.
Montgomery,2011,43311213960.5675,North Carolina,.
Montgomery,2012,48398425055.98,North Carolina,.
Montgomery,2013,49118183955.83,North Carolina,.
Montgomery,2014,45748707405.66,North Carolina,.
Moore,2006,225345930840.82004,North Carolina,.
Moore,2007,290686529252.9909,North Carolina,.
Moore,2008,369833246121.8081,North Carolina,.
Moore,2009,464560431362.2404,North Carolina,.
Moore,2010,594994212882.2698,North Carolina,.
Moore,2011,893357384628.4893,North Carolina,.
Moore,2012,859284673785.018,North Carolina,.
Moore,2013,938340582552.3156,North Carolina,.
Moore,2014,958706043907.644,North Carolina,.
Nash,2006,171324570030.56677,North Carolina,.
Nash,2007,210226043878.9005,North Carolina,.
Nash,2008,250145160405.933,North Carolina,.
Nash,2009,302824524686.89746,North Carolina,.
Nash,2010,353839651158.57745,North Carolina,.
Nash,2011,435779083007.1916,North Carolina,.
Nash,2012,425118183410.3567,North Carolina,.
Nash,2013,423128110632.33417,North Carolina,.
Nash,2014,402766135261.1966,North Carolina,.
New hanover,2006,1086807402713.3073,North Carolina,.
New hanover,2007,1302143494901.559,North Carolina,.
New hanover,2008,1466401559838.1028,North Carolina,.
New hanover,2009,2017219274030.518,North Carolina,.
New hanover,2010,2594857323864.1514,North Carolina,.
New hanover,2011,2669188002273.7656,North Carolina,.
New hanover,2012,2974476690499.2173,North Carolina,.
New hanover,2013,3100226529499.3213,North Carolina,.
New hanover,2014,2843834967741.1685,North Carolina,.
Northampton,2006,497715707.8125,North Carolina,.
Northampton,2007,774227923.8349999,North Carolina,.
Northampton,2008,1012483073.7,North Carolina,.
Northampton,2009,995943781.5,North Carolina,.
Northampton,2010,1404061537.65,North Carolina,.
Northampton,2011,1791116701.2375002,North Carolina,.
Northampton,2012,2069149593.1875,North Carolina,.
Northampton,2013,1880470201.5,North Carolina,.
Northampton,2014,1206595785.525,North Carolina,.
Onslow,2006,282675562098.9274,North Carolina,.
Onslow,2007,405650094213.7427,North Carolina,.
Onslow,2008,618155698042.6599,North Carolina,.
Onslow,2009,799943432549.6957,North Carolina,.
Onslow,2010,841932696894.38,North Carolina,.
Onslow,2011,1167283748559.9124,North Carolina,.
Onslow,2012,1339643282559.2737,North Carolina,.
Onslow,2013,1650618762852.2402,North Carolina,.
Onslow,2014,1676821989404.845,North Carolina,.
Orange,2006,109784058106.83968,North Carolina,.
Orange,2007,123709269118.619,North Carolina,.
Orange,2008,109943705525.049,North Carolina,.
Orange,2009,130196208262.21962,North Carolina,.
Orange,2010,122064096299.71635,North Carolina,.
Orange,2011,143745666866.2787,North Carolina,.
Orange,2012,162864575438.68533,North Carolina,.
Orange,2013,180815807795.44443,North Carolina,.
Orange,2014,176146810240.24216,North Carolina,.
Pamlico,2006,2185418249.3793373,North Carolina,.
Pamlico,2007,3182456129.6440496,North Carolina,.
Pamlico,2008,2952240141.89,North Carolina,.
Pamlico,2009,2845571971.3750005,North Carolina,.
Pamlico,2010,3093470208.4999995,North Carolina,.
Pamlico,2011,6097560259.25,North Carolina,.
Pamlico,2012,8476302075.73,North Carolina,.
Pamlico,2013,12581154661.405,North Carolina,.
Pamlico,2014,14326069794.48,North Carolina,.
Pasquotank,2006,30756192479.097897,North Carolina,.
Pasquotank,2007,37383851310.12577,North Carolina,.
Pasquotank,2008,46227457885.98402,North Carolina,.
Pasquotank,2009,60706269744.3,North Carolina,.
Pasquotank,2010,71599655810.9025,North Carolina,.
Pasquotank,2011,84084593763.5625,North Carolina,.
Pasquotank,2012,91634050814.88,North Carolina,.
Pasquotank,2013,106269822753.7067,North Carolina,.
Pasquotank,2014,94899246727.6523,North Carolina,.
Pender,2006,18756942898.924583,North Carolina,.
Pender,2007,23668788914.94157,North Carolina,.
Pender,2008,27871675942.156,North Carolina,.
Pender,2009,44396964158.3,North Carolina,.
Pender,2010,62134653774.3525,North Carolina,.
Pender,2011,65477617512.06751,North Carolina,.
Pender,2012,53891094289.83,North Carolina,.
Pender,2013,65203872393.78,North Carolina,.
Pender,2014,78790139136.00499,North Carolina,.
Perquimans,2006,1127136129.1902251,North Carolina,.
Perquimans,2007,1555083714.726,North Carolina,.
Perquimans,2008,1719843289.7315624,North Carolina,.
Perquimans,2009,1646476650.442525,North Carolina,.
Perquimans,2010,2267323473.956012,North Carolina,.
Perquimans,2011,2803757871.0375,North Carolina,.
Perquimans,2012,3106122377.4375005,North Carolina,.
Perquimans,2013,2913690147.5,North Carolina,.
Perquimans,2014,2391710329.99775,North Carolina,.
Person,2006,44649044516.56751,North Carolina,.
Person,2007,54101917661.61,North Carolina,.
Person,2008,62120348944.47,North Carolina,.
Person,2009,70456686736.92,North Carolina,.
Person,2010,66001858260.18,North Carolina,.
Person,2011,71717377602.81964,North Carolina,.
Person,2012,78189399962.28912,North Carolina,.
Person,2013,87936292144.62888,North Carolina,.
Person,2014,98356236181.01808,North Carolina,.
Pitt,2006,400173055624.3184,North Carolina,.
Pitt,2007,508899744786.4312,North Carolina,.
Pitt,2008,587142575763.1558,North Carolina,.
Pitt,2009,852738773145.3949,North Carolina,.
Pitt,2010,984427151583.7823,North Carolina,.
Pitt,2011,1223075945629.8218,North Carolina,.
Pitt,2012,1342459998506.179,North Carolina,.
Pitt,2013,1496602864986.7617,North Carolina,.
Pitt,2014,1342888689152.5354,North Carolina,.
Polk,2006,8214402728.225001,North Carolina,.
Polk,2007,12368392712.561,North Carolina,.
Polk,2008,13650793595.4825,North Carolina,.
Polk,2009,17714633905.57,North Carolina,.
Polk,2010,27304537672.125,North Carolina,.
Polk,2011,19545969179.72,North Carolina,.
Polk,2012,15661395149.965689,North Carolina,.
Polk,2013,13690132315.58325,North Carolina,.
Polk,2014,12230170217.5625,North Carolina,.
Randolph,2006,189076576197.79688,North Carolina,.
Randolph,2007,294609744495.7238,North Carolina,.
Randolph,2008,378488530662.25024,North Carolina,.
Randolph,2009,417266308225.40375,North Carolina,.
Randolph,2010,574744258658.0325,North Carolina,.
Randolph,2011,698509875186.65,North Carolina,.
Randolph,2012,729289373170.8374,North Carolina,.
Randolph,2013,724880237233.8463,North Carolina,.
Randolph,2014,681030007564.375,North Carolina,.
Richmond,2006,121584979431.6798,North Carolina,.
Richmond,2007,157463454140.11362,North Carolina,.
Richmond,2008,184373080741.0489,North Carolina,.
Richmond,2009,226415349359.5486,North Carolina,.
Richmond,2010,246043721687.32703,North Carolina,.
Richmond,2011,268741732983.715,North Carolina,.
Richmond,2012,277506089866.125,North Carolina,.
Richmond,2013,328149272277.6475,North Carolina,.
Richmond,2014,268052394645.695,North Carolina,.
Robeson,2006,558516934311.2368,North Carolina,.
Robeson,2007,663097017975.5823,North Carolina,.
Robeson,2008,695598342605.2128,North Carolina,.
Robeson,2009,853429386003.7167,North Carolina,.
Robeson,2010,1073173487321.4984,North Carolina,.
Robeson,2011,1462728401944.5923,North Carolina,.
Robeson,2012,2073152598141.2173,North Carolina,.
Robeson,2013,2689126540045.236,North Carolina,.
Robeson,2014,2626400373314.523,North Carolina,.
Rockingham,2006,465883998562.5567,North Carolina,.
Rockingham,2007,628532918153.9725,North Carolina,.
Rockingham,2008,693410395011.3354,North Carolina,.
Rockingham,2009,781405326076.6439,North Carolina,.
Rockingham,2010,837150287386.255,North Carolina,.
Rockingham,2011,923726903416.9618,North Carolina,.
Rockingham,2012,993841209243.3094,North Carolina,.
Rockingham,2013,1113192554182.936,North Carolina,.
Rockingham,2014,892809043909.3699,North Carolina,.
Rowan,2006,660554670831.7933,North Carolina,.
Rowan,2007,784949981366.1775,North Carolina,.
Rowan,2008,805320754942.8605,North Carolina,.
Rowan,2009,906514678232.322,North Carolina,.
Rowan,2010,1043045381368.6124,North Carolina,.
Rowan,2011,1200432875834.8157,North Carolina,.
Rowan,2012,1217076570934.983,North Carolina,.
Rowan,2013,1164849519291.2954,North Carolina,.
Rowan,2014,979513572009.6,North Carolina,.
Rutherford,2006,147463558354.22217,North Carolina,.
Rutherford,2007,183227154970.30756,North Carolina,.
Rutherford,2008,238669286948.0035,North Carolina,.
Rutherford,2009,270257170680.41248,North Carolina,.
Rutherford,2010,417409579453.49005,North Carolina,.
Rutherford,2011,374699466465.5876,North Carolina,.
Rutherford,2012,356197298751.7181,North Carolina,.
Rutherford,2013,306714311083.5753,North Carolina,.
Rutherford,2014,291313518416.44,North Carolina,.
Sampson,2006,66555908665.33996,North Carolina,.
Sampson,2007,68641097155.432205,North Carolina,.
Sampson,2008,91233643452.90126,North Carolina,.
Sampson,2009,105323891065.8062,North Carolina,.
Sampson,2010,118293791551.03745,North Carolina,.
Sampson,2011,151588424615.625,North Carolina,.
Sampson,2012,174145108155.5675,North Carolina,.
Sampson,2013,186065053690.45,North Carolina,.
Sampson,2014,156537014348.7325,North Carolina,.
Scotland,2006,92857498293.33752,North Carolina,.
Scotland,2007,103645536117.948,North Carolina,.
Scotland,2008,105668171094.4475,North Carolina,.
Scotland,2009,113127082647.8595,North Carolina,.
Scotland,2010,136245428973.94,North Carolina,.
Scotland,2011,166821310264.6145,North Carolina,.
Scotland,2012,207367670836.06,North Carolina,.
Scotland,2013,264899320948.91248,North Carolina,.
Scotland,2014,243662224054.2,North Carolina,.
Stanly,2006,116042024350.54272,North Carolina,.
Stanly,2007,147782664008.448,North Carolina,.
Stanly,2008,190700874126.3704,North Carolina,.
Stanly,2009,232292959948.3051,North Carolina,.
Stanly,2010,228494597393.0184,North Carolina,.
Stanly,2011,234677122252.68127,North Carolina,.
Stanly,2012,254883785510.18887,North Carolina,.
Stanly,2013,237333463043.03632,North Carolina,.
Stanly,2014,228120603007.9644,North Carolina,.
Stokes,2006,37998201444.406265,North Carolina,.
Stokes,2007,52814901470.746056,North Carolina,.
Stokes,2008,63401958682.692505,North Carolina,.
Stokes,2009,70928248956.375,North Carolina,.
Stokes,2010,78801627413.25,North Carolina,.
Stokes,2011,87980150944.8225,North Carolina,.
Stokes,2012,97926304950.71252,North Carolina,.
Stokes,2013,104177551124.93748,North Carolina,.
Stokes,2014,82109681299.125,North Carolina,.
Surry,2006,456105687249.3747,North Carolina,.
Surry,2007,576975297551.058,North Carolina,.
Surry,2008,655040504179.5736,North Carolina,.
Surry,2009,894477884094.7225,North Carolina,.
Surry,2010,964697509243.2888,North Carolina,.
Surry,2011,1077769445305.9274,North Carolina,.
Surry,2012,1224410586327.9968,North Carolina,.
Surry,2013,1198495160214.0752,North Carolina,.
Surry,2014,1206714510038.0474,North Carolina,.
Swain,2006,15146308663.92,North Carolina,.
Swain,2007,16794829434.282,North Carolina,.
Swain,2008,18008472826.602497,North Carolina,.
Swain,2009,18995616912.78,North Carolina,.
Swain,2010,18806038305.29,North Carolina,.
Swain,2011,18105122654.575,North Carolina,.
Swain,2012,11185143921.92,North Carolina,.
Swain,2013,8734473828.067799,North Carolina,.
Swain,2014,7134862756.8814125,North Carolina,.
Transylvania,2006,39144630769.63808,North Carolina,.
Transylvania,2007,50219776273.51913,North Carolina,.
Transylvania,2008,66783783739.98937,North Carolina,.
Transylvania,2009,93395379866.42712,North Carolina,.
Transylvania,2010,117617518379.36752,North Carolina,.
Transylvania,2011,130909727146.52998,North Carolina,.
Transylvania,2012,91844807550.5101,North Carolina,.
Transylvania,2013,77826009158.9522,North Carolina,.
Transylvania,2014,75080423953.13249,North Carolina,.
Tyrrell,2006,259344182.592,North Carolina,.
Tyrrell,2007,261345884.625,North Carolina,.
Tyrrell,2008,233114245.6875,North Carolina,.
Tyrrell,2009,398219554.5,North Carolina,.
Tyrrell,2010,942402990.15,North Carolina,.
Tyrrell,2011,1203552476.9625,North Carolina,.
Tyrrell,2012,887138724.5749999,North Carolina,.
Tyrrell,2013,1051993328.163575,North Carolina,.
Tyrrell,2014,959404727.9011126,North Carolina,.
Union,2006,286238202123.8849,North Carolina,.
Union,2007,386885811766.62006,North Carolina,.
Union,2008,471056728855.6102,North Carolina,.
Union,2009,587130944234.0804,North Carolina,.
Union,2010,716967853842.8339,North Carolina,.
Union,2011,928678307184.5642,North Carolina,.
Union,2012,1015394103915.6046,North Carolina,.
Union,2013,1144614904397.7617,North Carolina,.
Union,2014,1061059451530.5887,North Carolina,.
Vance,2006,151548181969.464,North Carolina,.
Vance,2007,198025061505.606,North Carolina,.
Vance,2008,233924266244.18463,North Carolina,.
Vance,2009,258769245721.93497,North Carolina,.
Vance,2010,278239348104.21027,North Carolina,.
Vance,2011,283879016508.735,North Carolina,.
Vance,2012,307985097961.0125,North Carolina,.
Vance,2013,332778860213.985,North Carolina,.
Vance,2014,265986944006.4775,North Carolina,.
Wake,2006,6657495121677.146,North Carolina,.
Wake,2007,8666707074419.23,North Carolina,.
Wake,2008,9890826098028.584,North Carolina,.
Wake,2009,11518597494415.629,North Carolina,.
Wake,2010,12305842382737.629,North Carolina,.
Wake,2011,14678807955613.166,North Carolina,.
Wake,2012,15376099945916.607,North Carolina,.
Wake,2013,16075683724456.725,North Carolina,.
Wake,2014,15395799368692.553,North Carolina,.
Warren,2006,1608730217.4257874,North Carolina,.
Warren,2007,1439106117.1775002,North Carolina,.
Warren,2008,1293963481.52,North Carolina,.
Warren,2009,1559730926.2125,North Carolina,.
Warren,2010,1135947684.95,North Carolina,.
Warren,2011,1209123880.5875,North Carolina,.
Warren,2012,1236022233.3000002,North Carolina,.
Warren,2013,1150979409.72,North Carolina,.
Warren,2014,1534472816.45,North Carolina,.
Washington,2006,1318827753.45,North Carolina,.
Washington,2007,2094245377.575,North Carolina,.
Washington,2008,2058871553.3375,North Carolina,.
Washington,2009,2242897768.7579,North Carolina,.
Washington,2010,2647478552.225,North Carolina,.
Washington,2011,4270638979.875,North Carolina,.
Washington,2012,4992762431.072238,North Carolina,.
Washington,2013,4993180673.122499,North Carolina,.
Washington,2014,5406159690.5625,North Carolina,.
Watauga,2006,45689470954.67489,North Carolina,.
Watauga,2007,65426296461.48988,North Carolina,.
Watauga,2008,72826459822.76157,North Carolina,.
Watauga,2009,77327049304.2282,North Carolina,.
Watauga,2010,70692025666.03897,North Carolina,.
Watauga,2011,78686516026.31505,North Carolina,.
Watauga,2012,76590342037.15207,North Carolina,.
Watauga,2013,76894919154.78314,North Carolina,.
Watauga,2014,69264770042.2815,North Carolina,.
Wayne,2006,162565187738.97534,North Carolina,.
Wayne,2007,204535583302.814,North Carolina,.
Wayne,2008,254906144016.544,North Carolina,.
Wayne,2009,278805636858.6601,North Carolina,.
Wayne,2010,323522568812.3,North Carolina,.
Wayne,2011,406402782312.36285,North Carolina,.
Wayne,2012,477696865195.54425,North Carolina,.
Wayne,2013,553003467655.535,North Carolina,.
Wayne,2014,474551739387.09,North Carolina,.
Wilkes,2006,279159434183.41565,North Carolina,.
Wilkes,2007,329154149821.23816,North Carolina,.
Wilkes,2008,391719150863.5244,North Carolina,.
Wilkes,2009,493995092095.29065,North Carolina,.
Wilkes,2010,497390957447.466,North Carolina,.
Wilkes,2011,496305527711.58,North Carolina,.
Wilkes,2012,529585095409.87744,North Carolina,.
Wilkes,2013,564148376749.0117,North Carolina,.
Wilkes,2014,468956539139.81,North Carolina,.
Wilson,2006,104219078614.55943,North Carolina,.
Wilson,2007,143032201607.22626,North Carolina,.
Wilson,2008,170102606671.12497,North Carolina,.
Wilson,2009,187874752866.22507,North Carolina,.
Wilson,2010,205943694337.39307,North Carolina,.
Wilson,2011,264894061086.498,North Carolina,.
Wilson,2012,234894063050.5384,North Carolina,.
Wilson,2013,248816353604.3336,North Carolina,.
Wilson,2014,201587122273.97687,North Carolina,.
Yadkin,2006,16868582093.410002,North Carolina,.
Yadkin,2007,28269594367.749,North Carolina,.
Yadkin,2008,26805760719.178097,North Carolina,.
Yadkin,2009,39180441380.725,North Carolina,.
Yadkin,2010,44015900464.65,North Carolina,.
Yadkin,2011,55982492874.54,North Carolina,.
Yadkin,2012,71097807031.79,North Carolina,.
Yadkin,2013,89484810864.3725,North Carolina,.
Yadkin,2014,65090510600.115005,North Carolina,.
Yancey,2006,20889040773.104,North Carolina,.
Yancey,2007,23937889042.98145,North Carolina,.
Yancey,2008,25516195192.35465,North Carolina,.
Yancey,2009,17715453058.7625,North Carolina,.
Yancey,2010,15397973040.225,North Carolina,.
Yancey,2011,15637208688.0,North Carolina,.
Yancey,2012,15539537247.0,North Carolina,.
Yancey,2013,17066780631.757498,North Carolina,.
Yancey,2014,14408037091.49,North Carolina,.
Adair,2006,6048836641.981351,Kentucky,.
Adair,2007,6941289140.238,Kentucky,.
Adair,2008,10419763466.070002,Kentucky,.
Adair,2009,12694926196.81,Kentucky,.
Adair,2010,17916526308.420002,Kentucky,.
Adair,2011,22755736543.643726,Kentucky,.
Adair,2012,21940651591.29068,Kentucky,.
Adair,2013,19347518517.52,Kentucky,.
Adair,2014,14985443795.420002,Kentucky,.
Allen,2006,7595683235.524749,Kentucky,.
Allen,2007,10532713756.503374,Kentucky,.
Allen,2008,15925699660.990929,Kentucky,.
Allen,2009,15773688090.125,Kentucky,.
Allen,2010,15316211893.04,Kentucky,.
Allen,2011,19107446331.273296,Kentucky,.
Allen,2012,18312092180.76613,Kentucky,.
Allen,2013,16517110758.66,Kentucky,.
Allen,2014,13292950701.81,Kentucky,.
Anderson,2006,12916650591.0375,Kentucky,.
Anderson,2007,20174856158.79394,Kentucky,.
Anderson,2008,24373933515.048878,Kentucky,.
Anderson,2009,26881158752.8064,Kentucky,.
Anderson,2010,26548985934.595757,Kentucky,.
Anderson,2011,34958292307.35249,Kentucky,.
Anderson,2012,32453998441.705,Kentucky,.
Anderson,2013,21554300168.3425,Kentucky,.
Anderson,2014,13944292816.2,Kentucky,.
Ballard,2006,883998074.9599999,Kentucky,.
Ballard,2007,1065774567.6975,Kentucky,.
Ballard,2008,1338377935.6599998,Kentucky,.
Ballard,2009,2332342400.0,Kentucky,.
Ballard,2010,3600644413.8,Kentucky,.
Ballard,2011,3313402697.5679,Kentucky,.
Ballard,2012,2619871993.21775,Kentucky,.
Ballard,2013,2013816211.0615249,Kentucky,.
Ballard,2014,1644547185.197812,Kentucky,.
Barren,2006,72566763185.15855,Kentucky,.
Barren,2007,99142855115.68127,Kentucky,.
Barren,2008,113431708645.576,Kentucky,.
Barren,2009,138757737574.58502,Kentucky,.
Barren,2010,192372404727.36,Kentucky,.
Barren,2011,246971784896.3556,Kentucky,.
Barren,2012,258056475315.60938,Kentucky,.
Barren,2013,237867993571.8408,Kentucky,.
Barren,2014,160732712818.28644,Kentucky,.
Bath,2006,1301100742.5825,Kentucky,.
Bath,2007,1681669663.83,Kentucky,.
Bath,2008,2171583649.675,Kentucky,.
Bath,2009,2000000763.45,Kentucky,.
Bath,2010,3344648392.2250004,Kentucky,.
Bath,2011,3390105043.05,Kentucky,.
Bath,2012,3923398442.25,Kentucky,.
Bath,2013,3485218815.975,Kentucky,.
Bath,2014,3168805977.925,Kentucky,.
Bell,2006,197113404447.596,Kentucky,.
Bell,2007,230560028778.01047,Kentucky,.
Bell,2008,247594361502.2432,Kentucky,.
Bell,2009,251993210539.97684,Kentucky,.
Bell,2010,314953887475.7256,Kentucky,.
Bell,2011,318176446742.14014,Kentucky,.
Bell,2012,280520799704.34094,Kentucky,.
Bell,2013,237580230104.63,Kentucky,.
Bell,2014,187633384665.7638,Kentucky,.
Boone,2006,730026711224.0411,Kentucky,.
Boone,2007,956223574377.7892,Kentucky,.
Boone,2008,1136758917748.2278,Kentucky,.
Boone,2009,1252469481363.3052,Kentucky,.
Boone,2010,1532972504388.195,Kentucky,.
Boone,2011,1670436063281.8533,Kentucky,.
Boone,2012,1490362358864.444,Kentucky,.
Boone,2013,1052418197837.4714,Kentucky,.
Boone,2014,846097763104.336,Kentucky,.
Bourbon,2006,12539334809.8775,Kentucky,.
Bourbon,2007,16633438294.391102,Kentucky,.
Bourbon,2008,19768412917.0737,Kentucky,.
Bourbon,2009,22230193287.35534,Kentucky,.
Bourbon,2010,29605574964.90595,Kentucky,.
Bourbon,2011,48595470971.63944,Kentucky,.
Bourbon,2012,35029527565.323364,Kentucky,.
Bourbon,2013,19998621187.9775,Kentucky,.
Bourbon,2014,16675850186.66,Kentucky,.
Boyd,2006,441949970663.9913,Kentucky,.
Boyd,2007,444805278366.4066,Kentucky,.
Boyd,2008,729015033656.444,Kentucky,.
Boyd,2009,792356365006.5907,Kentucky,.
Boyd,2010,682128914111.5367,Kentucky,.
Boyd,2011,502847601000.855,Kentucky,.
Boyd,2012,372718915870.6946,Kentucky,.
Boyd,2013,350299060130.1218,Kentucky,.
Boyd,2014,268364304257.7614,Kentucky,.
Boyle,2006,43902949933.2795,Kentucky,.
Boyle,2007,56233737867.44463,Kentucky,.
Boyle,2008,67349245812.7608,Kentucky,.
Boyle,2009,78709048477.89897,Kentucky,.
Boyle,2010,99636551279.6388,Kentucky,.
Boyle,2011,122217956201.02098,Kentucky,.
Boyle,2012,117039349383.36,Kentucky,.
Boyle,2013,106510831846.48016,Kentucky,.
Boyle,2014,86046661385.1575,Kentucky,.
Bracken,2006,825630554.98,Kentucky,.
Bracken,2007,686130716.6875,Kentucky,.
Bracken,2008,427489953.275,Kentucky,.
Bracken,2009,335837769.19866246,Kentucky,.
Bracken,2010,524306327.4,Kentucky,.
Bracken,2011,858176522.4375001,Kentucky,.
Bracken,2012,579510244.3965,Kentucky,.
Bracken,2013,438607738.415,Kentucky,.
Bracken,2014,408093787.2375,Kentucky,.
Breathitt,2006,24214690231.27,Kentucky,.
Breathitt,2007,26663004676.935158,Kentucky,.
Breathitt,2008,32054754126.8625,Kentucky,.
Breathitt,2009,38623128427.7476,Kentucky,.
Breathitt,2010,44679228179.16,Kentucky,.
Breathitt,2011,57242135517.0375,Kentucky,.
Breathitt,2012,60428962850.19751,Kentucky,.
Breathitt,2013,38671613778.59,Kentucky,.
Breathitt,2014,26591196666.535,Kentucky,.
Breckinridge,2006,4622048347.35695,Kentucky,.
Breckinridge,2007,6583852196.180186,Kentucky,.
Breckinridge,2008,8123188010.756899,Kentucky,.
Breckinridge,2009,9835003171.873013,Kentucky,.
Breckinridge,2010,14465750288.5625,Kentucky,.
Breckinridge,2011,16623519831.187498,Kentucky,.
Breckinridge,2012,18585756539.3758,Kentucky,.
Breckinridge,2013,13632467028.4,Kentucky,.
Breckinridge,2014,11153955565.54125,Kentucky,.
Bullitt,2006,57991398288.58749,Kentucky,.
Bullitt,2007,88958423580.8,Kentucky,.
Bullitt,2008,116872862076.724,Kentucky,.
Bullitt,2009,146901275706.96786,Kentucky,.
Bullitt,2010,186584634311.04,Kentucky,.
Bullitt,2011,201501382610.67288,Kentucky,.
Bullitt,2012,221759493417.13733,Kentucky,.
Bullitt,2013,203146271594.35,Kentucky,.
Bullitt,2014,157322235969.75,Kentucky,.
Butler,2006,6096660121.999999,Kentucky,.
Butler,2007,9958658716.71,Kentucky,.
Butler,2008,14977386308.695175,Kentucky,.
Butler,2009,22133910103.55,Kentucky,.
Butler,2010,23554369550.95265,Kentucky,.
Butler,2011,26402980497.058903,Kentucky,.
Butler,2012,28950202988.023277,Kentucky,.
Butler,2013,16180421729.64,Kentucky,.
Butler,2014,8506648173.521925,Kentucky,.
Caldwell,2006,9728686523.175,Kentucky,.
Caldwell,2007,9681064065.312,Kentucky,.
Caldwell,2008,15404290085.196,Kentucky,.
Caldwell,2009,18767846328.0,Kentucky,.
Caldwell,2010,20002019815.875,Kentucky,.
Caldwell,2011,25054076486.7,Kentucky,.
Caldwell,2012,22807004312.450974,Kentucky,.
Caldwell,2013,14968822643.499998,Kentucky,.
Caldwell,2014,9787303434.78,Kentucky,.
Calloway,2006,36028726527.22875,Kentucky,.
Calloway,2007,40947104573.5893,Kentucky,.
Calloway,2008,48162072448.56272,Kentucky,.
Calloway,2009,60285214820.59601,Kentucky,.
Calloway,2010,72101163711.25732,Kentucky,.
Calloway,2011,80722504614.86449,Kentucky,.
Calloway,2012,86353899891.73642,Kentucky,.
Calloway,2013,86380467041.466,Kentucky,.
Calloway,2014,59283242467.3386,Kentucky,.
Campbell,2006,270316826681.4048,Kentucky,.
Campbell,2007,353213779636.6627,Kentucky,.
Campbell,2008,440783840372.7333,Kentucky,.
Campbell,2009,506783794942.3423,Kentucky,.
Campbell,2010,659667482527.3293,Kentucky,.
Campbell,2011,731968745379.1287,Kentucky,.
Campbell,2012,680986433980.5881,Kentucky,.
Campbell,2013,516585269457.1171,Kentucky,.
Campbell,2014,448095200599.94977,Kentucky,.
Carlisle,2006,192699818.4675,Kentucky,.
Carlisle,2007,334464240.15,Kentucky,.
Carlisle,2008,432287749.3,Kentucky,.
Carlisle,2009,725048531.5,Kentucky,.
Carlisle,2010,882551548.7125,Kentucky,.
Carlisle,2011,970585280.0,Kentucky,.
Carlisle,2012,870999754.721075,Kentucky,.
Carlisle,2013,607179411.5625,Kentucky,.
Carlisle,2014,538737653.28,Kentucky,.
Carroll,2006,4616176826.25,Kentucky,.
Carroll,2007,8705054610.967339,Kentucky,.
Carroll,2008,11851914759.054998,Kentucky,.
Carroll,2009,14418173594.0,Kentucky,.
Carroll,2010,16360459163.190002,Kentucky,.
Carroll,2011,21823678122.085003,Kentucky,.
Carroll,2012,21389168367.0,Kentucky,.
Carroll,2013,19723009882.47,Kentucky,.
Carroll,2014,22795590299.16,Kentucky,.
Carter,2006,36201433197.2301,Kentucky,.
Carter,2007,29640402443.34895,Kentucky,.
Carter,2008,22692431177.4195,Kentucky,.
Carter,2009,35326487770.79705,Kentucky,.
Carter,2010,83466870015.75,Kentucky,.
Carter,2011,63470456590.34383,Kentucky,.
